frame,track_id,display_track_id,class_id,conf,x1,y1,x2,y2,x_m,y_m,team_id,homography_ok,kp_used,inlier_ratio,reproj_err,detector_ran,homography_state,ball_interpolated,pass_id,pass_role,pass_phase,departure_time,arrival_time,duration_s,outcome,notes,ball_source
0,1,1,2,0.9374876022338868,374.0,738.0,428.0,842.0,3645.174560546875,6562.89208984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,2,2,2,0.930540144443512,1640.0,492.0,1669.0,559.0,5510.4775390625,3689.870849609375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,3,3,2,0.9301434755325316,668.0,551.0,692.0,626.0,3296.8857421875,5204.50244140625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,4,4,2,0.9278638958930968,784.0,684.0,811.0,775.0,4133.64501953125,6028.4306640625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,5,5,2,0.9268667101860046,1745.0,467.0,1770.0,526.0,5758.5439453125,3160.647705078125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,6,6,2,0.9267746210098268,1398.0,644.0,1424.0,729.0,5199.22802734375,5358.4951171875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,7,7,2,0.9248100519180298,1105.0,717.0,1144.0,823.0,4828.00146484375,6044.1298828125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,8,8,2,0.920117974281311,854.0,728.0,902.0,788.0,4316.78955078125,6038.11474609375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,9,9,2,0.9117661714553832,813.0,455.0,838.0,515.0,2986.818115234375,3968.20068359375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,10,10,2,0.910140335559845,783.0,399.0,806.0,451.0,2316.885009765625,3050.96630859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,11,11,2,0.9098037481307985,828.0,391.0,845.0,440.0,2349.096923828125,2799.788818359375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,12,12,2,0.9052106738090516,929.0,383.0,948.0,433.0,2649.624267578125,2535.275390625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,13,13,2,0.9000138640403748,771.0,439.0,797.0,498.0,2725.848388671875,3788.939453125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,14,14,2,0.8976665735244751,623.0,463.0,642.0,523.0,2478.504150390625,4266.21533203125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,15,15,2,0.8939806222915649,736.0,397.0,753.0,450.0,2129.312744140625,3094.755859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,16,16,2,0.8914821147918701,666.0,456.0,691.0,515.0,2547.118896484375,4122.08349609375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,17,17,2,0.8894674181938171,644.0,460.0,664.0,520.0,2516.524658203125,4208.376953125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,18,18,2,0.881663978099823,418.0,330.0,439.0,371.0,-449.3691711425781,1822.3082275390625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,19,19,2,0.8742043375968933,676.0,419.0,696.0,470.0,2145.013916015625,3492.84130859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,20,20,2,0.8444215655326843,697.0,412.0,715.0,467.0,2180.71630859375,3422.6123046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,21,21,2,0.8339734673500061,247.0,403.0,269.0,458.0,524.3140258789062,3818.43505859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,22,22,2,0.7623821496963501,1046.0,304.0,1063.0,342.0,1972.106689453125,-126.30856323242188,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
0,2001,31,3,0.8776254057884216,991.0,638.0,1017.0,729.0,4397.3037109375,5644.20849609375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,1,1,2,0.9396716952323914,374.03326416015625,738.8809204101562,427.16998291015625,842.8878784179688,3635.2734375,6550.802734375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,2,2,2,0.934920847415924,1640.988525390625,491.9878540039063,1670.8587646484375,558.1246337890625,5510.00244140625,3686.732177734375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,3,3,2,0.9278395771980286,668.0527954101562,550.9981079101562,692.054931640625,626.0032348632812,3293.398681640625,5203.5341796875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,4,4,2,0.9308727383613586,784.9295043945312,684.8745727539062,811.0642700195312,775.012939453125,4123.0791015625,6017.18359375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,5,5,2,0.9224680662155152,1744.2603759765625,466.1175842285156,1769.262451171875,525.9893798828125,5755.89013671875,3173.61669921875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,6,6,2,0.9304080009460448,1397.237060546875,643.9999389648438,1424.107177734375,729.005859375,5185.103515625,5352.48583984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,7,7,2,0.9195857048034668,1105.0845947265625,717.0070190429688,1144.9556884765625,821.2787475585938,4810.11767578125,6023.0478515625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,8,8,2,0.9250962138175964,854.0670166015625,728.877197265625,901.2030029296876,787.1455688476562,4301.3603515625,6022.748046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,9,9,2,0.8975260853767395,813.0623779296875,455.8582153320313,836.3290405273438,514.9944458007812,2987.413818359375,3977.0625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,10,10,2,0.8931723833084106,783.0599365234375,398.9866943359375,806.0618896484375,450.1224365234375,2314.58056640625,3047.60205078125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,11,11,2,0.9029206037521362,828.9307861328125,390.9858703613281,845.9323120117188,439.98919677734375,2360.2587890625,2811.131591796875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,12,12,2,0.9102753400802612,929.9378662109376,382.9846496582031,948.9395141601562,432.9880676269531,2662.547119140625,2547.356201171875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,13,13,2,0.9018475413322448,771.9270629882812,438.9895935058594,797.0615234375,497.9935607910156,2731.2919921875,3797.48583984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,14,14,2,0.8811098337173462,623.049072265625,462.9921875,642.05078125,522.1285400390625,2473.099853515625,4262.80419921875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,15,15,2,0.8987375497817993,736.0565795898438,396.98681640625,753.05810546875,449.9904479980469,2135.65283203125,3106.38916015625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,16,16,2,0.8937389850616455,666.0520629882812,455.9914245605469,691.05419921875,515.8632202148438,2556.99267578125,4140.16064453125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,17,17,2,0.8851206302642822,643.1828002929688,459.1240234375,662.3168334960938,518.2603149414062,2500.185546875,4196.01171875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,19,19,2,0.8781837821006775,676.052490234375,418.98876953125,696.0542602539062,471.727783203125,2167.981689453125,3529.8583984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,20,20,2,0.7760446667671204,699.6571655273438,411.98828125,715.9232788085938,466.1241760253906,2182.62841796875,3417.576171875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,21,21,2,0.6105948686599731,247.88995361328125,402.9903869628906,269.02410888671875,457.99407958984375,524.3827514648438,3827.91650390625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
1,2001,31,3,0.8768471479415894,989.3406372070312,637.13427734375,1017.9462280273438,728.1406860351562,4383.74853515625,5632.0234375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,1,1,2,0.9419765472412108,373.2410888671875,739.0392456054688,427.0139465332031,843.0462646484375,3634.369140625,6556.61767578125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,2,2,2,0.9372016787528992,1641.1356201171875,492.0023193359375,1671.925048828125,557.9906616210938,5510.31787109375,3683.85546875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,3,3,2,0.9295905232429504,667.266845703125,551.7886962890625,691.2686767578125,626.0140991210938,3289.49658203125,5203.9150390625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,4,4,2,0.9328205585479736,785.0679321289062,685.033935546875,811.0542602539062,775.0238037109375,4122.9853515625,6020.9775390625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,5,5,2,0.9155489206314088,1744.1041259765625,465.9835205078125,1768.3262939453125,525.2294921875,5752.0595703125,3162.1630859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,6,6,2,0.9321728944778442,1397.084716796875,644.0134887695312,1424.1041259765625,729.019287109375,5185.85107421875,5355.92041015625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,7,7,2,0.9232494831085204,1105.0797119140625,715.4486694335938,1145.8721923828125,821.7789306640625,4812.84814453125,6030.0732421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,8,8,2,0.9241628646850586,854.0582275390625,728.246337890625,901.0455932617188,787.0079956054688,4300.9365234375,6026.28515625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,9,9,2,0.9052209854125975,813.0503540039062,456.0181274414063,835.2196044921875,515.0059814453125,2982.768798828125,3974.109375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,10,10,2,0.8847246766090393,783.0540771484375,398.9983215332031,806.0557861328125,449.2004699707031,2301.255126953125,3025.592041015625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,11,11,2,0.9069913625717164,829.0736083984375,390.9975891113281,846.0748901367188,440.0009460449219,2357.35302734375,2805.25244140625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,12,12,2,0.9141901731491088,930.08056640625,382.9967651367188,949.8616943359376,433.7799072265625,2668.785888671875,2556.658935546875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,13,13,2,0.9071834087371826,772.0662841796875,439.0010681152344,797.052490234375,498.0050659179688,2728.363037109375,3793.229736328125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,14,14,2,0.8801469206809998,623.043212890625,463.0030517578125,642.8244018554688,521.990966796875,2469.924560546875,4256.88623046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,15,15,2,0.8978394269943237,736.0508422851562,396.9982604980469,753.0521240234375,450.0018615722656,2132.330810546875,3100.623779296875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,16,16,2,0.895735502243042,666.046142578125,456.0025939941406,691.8277587890625,516.0235595703125,2556.3369140625,4137.712890625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,17,17,2,0.87337327003479,643.0263061523438,458.9866638183594,662.0123901367188,517.9745483398438,2493.91650390625,4188.8193359375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,19,19,2,0.8885992765426636,676.0467529296875,418.99993896484375,696.0482788085938,471.2695007324219,2159.8193359375,3517.366455078125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,20,20,2,0.78521728515625,700.0831298828125,411.2145080566406,716.0562744140625,465.9869995117188,2178.74951171875,3409.479736328125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,21,21,2,0.6632516980171204,248.0315399169922,403.0,269.01763916015625,458.0037536621094,521.9007568359375,3820.605712890625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
2,2001,31,3,0.9209251999855042,989.7893676757812,636.9977416992188,1018.1001586914062,726.4445190429688,4379.55859375,5624.88623046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,-1,-1,0,0.3214276134967804,868.0,765.0,901.0,798.0,4333.658203125,6070.4638671875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,tracker
3,1,1,2,0.9416900873184204,372.2278137207031,739.830078125,422.40826416015625,843.8391723632812,3623.6298828125,6560.083984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,2,2,2,0.9349364638328552,1643.431396484375,491.9977111816406,1673.7584228515625,557.9569091796875,5511.2412109375,3676.187255859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,3,3,2,0.9293993711471558,666.2537841796875,552.0266723632812,691.7828369140625,626.0093994140625,3282.783203125,5203.1650390625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,4,4,2,0.9330509901046752,785.0947265625,685.0610961914062,811.8212890625,775.0223388671875,4115.96533203125,6018.53955078125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,5,5,2,0.9146555662155152,1744.8602294921875,465.9485778808594,1767.2872314453125,524.2130126953125,5746.79052734375,3142.4052734375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,6,6,2,0.9301967024803162,1396.304931640625,644.010986328125,1424.8702392578125,729.0184936523438,5179.9765625,5351.52685546875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,7,7,2,0.9218880534172058,1106.5882568359375,714.9628295898438,1146.1607666015625,820.4427490234375,4805.04443359375,6020.546875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,8,8,2,0.9272100925445556,854.0562744140625,728.7999267578125,901.0140991210938,786.9763793945312,4293.1865234375,6023.77099609375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,9,9,2,0.9015322327613832,811.4618530273438,456.8073120117188,834.9345092773438,515.7660522460938,2982.420166015625,3986.611083984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,10,10,2,0.8737541437149048,783.0516357421875,398.9900207519531,805.2901611328125,448.9234313964844,2298.423828125,3028.891845703125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,11,11,2,0.906675398349762,829.8662719726562,390.9889221191406,846.8677368164062,439.2297668457031,2353.702392578125,2798.357666015625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,12,12,2,0.908613920211792,930.8666381835938,382.9878845214844,950.8943481445312,433.2600402832031,2667.8701171875,2553.659912109375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,13,13,2,0.9072911739349364,772.0934448242188,438.99310302734375,797.0501098632812,497.2348327636719,2720.038818359375,3786.054443359375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,14,14,2,0.8781997561454773,623.0401611328125,462.9952697753906,642.3204956054688,521.9539184570312,2466.74609375,4259.3876953125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,15,15,2,0.8949230909347534,736.0474853515625,396.9894104003906,753.8124389648438,450.757568359375,2144.067626953125,3121.168701171875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,16,16,2,0.8966391682624817,666.794677734375,455.2340393066406,692.0713500976562,515.2872924804688,2549.52197265625,4130.98828125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,17,17,2,0.8581242561340332,642.9916381835938,458.9485168457031,661.9483032226562,514.0756225585938,2458.47412109375,4144.47314453125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,19,19,2,0.8839533925056458,676.042236328125,418.9913330078125,696.8074340820312,471.8349304199219,2167.82763671875,3531.633056640625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,20,20,2,0.713342010974884,699.3805541992188,411.7243347167969,716.0808715820312,465.9479064941406,2178.277099609375,3415.74365234375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,21,21,2,0.7679751515388489,248.0491485595703,402.9900207519531,269.0057678222656,457.9948425292969,531.3075561523438,3830.486083984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
3,2001,31,3,0.7934619188308716,989.9869995117188,636.194091796875,1018.8847045898438,725.1546630859375,4369.90380859375,5614.2216796875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,-1,-1,0,1.0,829.7192966588606,747.1788803710643,863.7192966588606,781.1788803710643,,,-1,True,13,1.0,0.0,1,ok,1,,,,,,,,,spline
4,1,1,2,0.9354554414749146,369.6236572265625,739.3402709960938,415.57269287109375,844.0858154296875,3608.048828125,6566.591796875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,2,2,2,0.9332314133644104,1644.8797607421875,492.0148620605469,1674.276611328125,557.9738159179688,5515.115234375,3674.4921875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,3,3,2,0.927695333957672,665.9229736328125,552.0953369140625,691.9413452148438,626.0178833007812,3277.944580078125,5203.2158203125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,4,4,2,0.9301313161849976,785.0743408203125,685.0685424804688,812.0411376953125,775.0291137695312,4109.84765625,6020.41650390625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,5,5,2,0.917561411857605,1744.2818603515625,465.96820068359375,1766.1868896484375,524.6735229492188,5747.43310546875,3148.38232421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,6,6,2,0.9387350678443908,1394.599365234375,643.2860107421875,1425.08740234375,729.0301513671875,5175.17822265625,5353.3837890625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,7,7,2,0.9259841442108154,1107.0552978515625,714.1177368164062,1143.2049560546875,818.5360717773438,4793.99658203125,6015.06005859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,8,8,2,0.9264891743659972,854.0317993164062,728.2520751953125,900.9891357421876,786.9847412109375,4287.021484375,6025.861328125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,9,9,2,0.90560644865036,810.2507934570312,455.5826721191406,834.12158203125,516.020751953125,2980.1572265625,3989.04736328125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,10,10,2,0.7893933057785034,783.0286865234375,399.0029602050781,802.7697143554688,445.9030456542969,2263.541015625,2974.1982421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,11,11,2,0.9080072045326232,830.087646484375,391.0024719238281,847.0885620117188,438.9983215332031,2354.603759765625,2790.885009765625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,12,12,2,0.9100310802459716,931.8218994140624,383.0024719238281,951.9111328125,433.0849304199219,2673.13916015625,2546.119873046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,13,13,2,0.901128590106964,772.07177734375,438.2624816894531,797.0284423828125,497.0019836425781,2717.484130859375,3780.7919921875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,14,14,2,0.887826681137085,623.0194091796875,463.0062255859375,642.1034545898438,522.7044677734375,2470.51953125,4266.53173828125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,15,15,2,0.8988272547721863,736.0286254882812,397.00238037109375,754.037841796875,451.0143127441406,2148.7373046875,3122.652099609375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,16,16,2,0.8969692587852478,667.765380859375,455.7361755371094,692.8482055664062,515.787841796875,2554.577880859375,4134.31591796875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,17,17,2,0.8901950716972351,642.9738159179688,458.96435546875,661.1871337890625,517.4774780273438,2484.43603515625,4184.2607421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,19,19,2,0.8864529728889465,676.747314453125,419.0035095214844,697.0331420898438,472.0267028808594,2171.49169921875,3531.44970703125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,20,20,2,0.7463485598564148,697.669677734375,411.1844787597656,716.0657958984375,468.1855163574219,2199.0400390625,3449.140380859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,21,21,2,0.7280630469322205,248.03668212890625,402.9996032714844,268.993408203125,457.2656555175781,519.1790771484375,3816.452880859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,23,23,2,0.5892170071601868,702.8509521484375,409.1980895996094,719.8524780273438,455.0025634765625,2074.13720703125,3231.250732421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
4,2001,31,3,0.5255832076072693,990.029052734375,635.2220458984375,1019.1038818359376,724.0641479492188,4362.29736328125,5609.03515625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,-1,-1,0,1.0,801.9777816489424,734.7520973525438,835.9777816489424,768.7520973525438,,,-1,True,13,1.0,0.0,1,ok,1,,,,,,,,,spline
5,1,1,2,0.9344463348388672,368.1313781738281,739.115478515625,410.5859375,844.0986328125,3603.802001953125,6565.59375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,2,2,2,0.9316142797470092,1647.4208984375,491.9824523925781,1675.0462646484375,557.9428100585938,5520.0341796875,3674.11474609375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,3,3,2,0.927969753742218,665.8433227539062,552.0713500976562,690.6044311523438,625.9828491210938,3277.376953125,5205.20263671875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,4,4,2,0.9321895837783812,785.0590209960938,685.0216064453125,812.0993041992188,774.981689453125,4110.32275390625,6018.2451171875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,5,5,2,0.920927107334137,1744.0423583984375,465.9429931640625,1765.8221435546875,524.8056030273438,5747.56005859375,3152.41015625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,6,6,2,0.9397233724594116,1393.274658203125,642.9976806640625,1425.105712890625,728.9810791015625,5173.27294921875,5352.01123046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,7,7,2,0.9264737367630004,1106.3944091796875,713.820068359375,1142.179443359375,818.5931396484375,4792.224609375,6012.791015625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,8,8,2,0.9274948835372924,854.01806640625,728.0214233398438,900.9789428710938,786.9420166015625,4287.2265625,6023.4248046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,9,9,2,0.9044124484062196,810.5682983398438,455.1330871582031,833.8635864257812,516.0623168945312,2981.5224609375,3993.547607421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,10,10,2,0.7584711313247681,782.2503662109375,398.9857177734375,800.447021484375,443.42864990234375,2230.964111328125,2936.750732421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,11,11,2,0.912577211856842,830.8506469726562,390.263916015625,847.8505859375,438.9092102050781,2356.279052734375,2793.19287109375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,12,12,2,0.911243498325348,932.8237915039062,382.9841003417969,952.2083129882812,432.9982299804688,2674.7900390625,2548.126953125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,13,13,2,0.8996152281761169,772.0556030273438,437.9974670410156,796.29833984375,496.9071350097656,2716.293212890625,3784.384765625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,14,14,2,0.8829048871994019,623.020263671875,462.98382568359375,642.0371704101562,522.928955078125,2473.20166015625,4273.51513671875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,15,15,2,0.8942350745201111,736.0208129882812,396.9840698242188,753.3954467773438,451.0608520507813,2147.926513671875,3129.072509765625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,16,16,2,0.8993101119995117,668.0771484375,455.8915710449219,693.0930786132812,515.931640625,2557.466064453125,4140.14208984375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,17,17,2,0.8797246217727661,642.2471313476562,458.9446716308594,661.691650390625,518.4921875,2493.512451171875,4200.93994140625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,19,19,2,0.8839252591133118,676.9974975585938,418.9840087890625,697.8143310546875,472.7644348144531,2180.953125,3547.194580078125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,20,20,2,0.7482777237892151,695.0374755859375,412.3834533691406,714.6956787109375,470.2954711914063,2214.100830078125,3489.248046875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,21,21,2,0.7918979525566101,248.0595703125,402.9851989746094,269.7412414550781,457.0005187988281,514.7553100585938,3818.867919921875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,23,23,2,0.6804862022399902,703.7984619140625,409.0259704589844,720.0292358398438,454.2166442871094,2067.242919921875,3222.7138671875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
5,2001,31,3,0.7547500729560852,990.7315673828124,634.1609497070312,1019.8471069335938,722.2667236328125,4359.24853515625,5596.982421875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,-1,-1,0,1.0,783.2086324984627,726.6667090770547,817.2086324984627,760.6667090770547,,,-1,True,13,1.0,0.0,1,ok,1,,,,,,,,,spline
6,1,1,2,0.9271934032440186,366.9578247070313,739.796630859375,405.46673583984375,843.4641723632812,3592.75732421875,6574.681640625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,2,2,2,0.9351136088371276,1649.7281494140625,492.0177612304688,1676.0391845703125,557.9884033203125,5527.12939453125,3677.580078125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,3,3,2,0.9282237887382508,665.1292114257812,552.805908203125,690.1019287109375,626.028564453125,3269.65869140625,5208.07080078125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,4,4,2,0.9271584749221802,785.0465698242188,685.0637817382812,811.4092407226562,775.7366943359375,4111.45458984375,6029.63427734375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,5,5,2,0.9300405979156494,1741.17333984375,465.9830322265625,1765.811767578125,524.9140014648438,5745.29833984375,3160.787841796875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,6,6,2,0.9423097372055054,1392.860595703125,642.966552734375,1425.15576171875,729.0308837890625,5179.02783203125,5359.36865234375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,7,7,2,0.9265145659446716,1106.917236328125,713.1106567382812,1141.18359375,818.0228881835938,4795.71728515625,6019.68896484375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,8,8,2,0.9197512865066528,855.4198608398438,728.0120239257812,900.98681640625,787.003173828125,4289.6123046875,6031.2861328125,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,9,9,2,0.9073266983032228,810.0216064453125,453.6309509277344,833.1047973632812,515.4186401367188,2966.943359375,3986.515380859375,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,10,10,2,0.7093394994735718,782.0179443359375,399.0158081054688,797.5489501953125,439.8107299804688,2176.584716796875,2875.0712890625,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
6,11,11,2,0.9134904146194458,831.0994873046875,390.04986572265625,848.1005859375,438.23284912109375,2341.4755859375,2783.274169921875,-1,True,13,1.0,0.0,1,ok,0,,,,,,,,,
